연번,업종명,업소명,소     재     지,전화번호
1810,일반음식점,쏘나타호프레스토랑, 청주시 흥덕구 1순환로 503 (봉명동), 043- 268-8277
1811,일반음식점,명동식당, 청주시 흥덕구 천석로 56 (봉명동 (1층)), 043- 268-8320
1812,일반음식점,송탄우정집, 청주시 흥덕구 덕암로6번길 49 (봉명동 (1층)), 043- 268-8533
1813,일반음식점,본청, 청주시 흥덕구 덕암로114번길 57  1층 (봉명동), 043- 268-9233
1814,일반음식점,명진축산물, 청주시 흥덕구 예체로179번길 29 (봉명동 (1층)), 043- 268-9288
1815,일반음식점,한미식당, 청주시 흥덕구 월명로13번길 49 (복대동), 043- 268-9512
1816,일반음식점,동태집, 청주시 흥덕구 백봉로 202 (봉명동 (1층)), 043- 268-9579
1817,일반음식점,성광아구찜닭갈비, 청주시 흥덕구 직지대로 561 (봉명동 (1층)), 043- 269-0016
1818,일반음식점,마포숯불갈비, 청주시 흥덕구 옥산면 오송가락로 913, 043- 269-0549
1819,일반음식점,동림불고기, 청주시 흥덕구 옥산면 오산5길 3, 043- 269-0736
1820,일반음식점,흥부왕족발, 청주시 흥덕구 옥산면 옥산시내2길 29-3  1층, 043- 269-1212
1821,일반음식점,별이빛나는밤에, 청주시 흥덕구 옥산면 옥산시내1길 44-1, 043- 269-2248
1822,일반음식점,석천, 청주시 흥덕구 성봉로 289 (복대동), 043- 269-2386
1823,일반음식점,한울, 청주시 흥덕구 옥산면 옥산시내1길 29, 043- 269-2554
1824,일반음식점,구공탄막창구이, 청주시 흥덕구 옥산면 오산5길 1, 043- 269-2603
1825,일반음식점,행복한밥상, 청주시 흥덕구 성봉로 293  1층 (복대동), 043- 269-3453
1826,일반음식점,베네치아, 청주시 흥덕구 옥산면 청주역로 640-3, 043- 269-3701
1827,일반음식점,청와대, 청주시 흥덕구 옥산면 옥산시내1길 65, 043- 269-5509
1828,일반음식점,제주해물전골, 청주시 흥덕구 무심서로 635 (운천동), 043- 269-5656
1829,일반음식점,선민네식당, 청주시 흥덕구 옥산면 옥산시내1길 3-11, 043- 269-5852
1830,일반음식점,김밥천국, 청주시 흥덕구 복대로 166 (복대동), 043- 271-0088
1831,일반음식점,샘물분식, 청주시 흥덕구 백봉로224번길 31 (봉명동), 043- 271-0446
1832,일반음식점,비비큐(BBQ봉명점), 청주시 흥덕구 1순환로512번길 39  1층 (봉명동), 043- 271-0805
1833,일반음식점,희래등, 청주시 흥덕구 사운로359번길 24  1층 (신봉동), 043- 271-0831
1834,일반음식점,둥지마을왕족발, 청주시 흥덕구 내수동로 34 (복대동), 043- 271-0924
1835,일반음식점,건방진김밥, 청주시 흥덕구 충대로 2 (복대동), 043- 271-1103
1836,일반음식점,채우락부페, 청주시 흥덕구 1순환로 599  1층 (봉명동), 043- 271-1211
1837,일반음식점,신거산생막창구이, 청주시 흥덕구 운천로3번길 17 (운천동), 043- 271-1804
1838,일반음식점,나누고, 청주시 흥덕구 운천동 677번지 1호  , 043- 271-1996
1839,일반음식점,착한칼국수, 청주시 흥덕구 사운로 211 (운천동 (1층)), 043- 271-2202
1840,일반음식점,피자명, 청주시 흥덕구 1순환로512번길 21-1 (봉명동 (1층)), 043- 271-2733
1841,일반음식점,강촌괴산매운탕 , 청주시 흥덕구 신율로118번길 26 (복대동), 043- 271-2838
1842,일반음식점,월드치킨호프, 청주시 흥덕구 운천동 677번지 1호 진양상가107호 , 043- 271-3339
1843,일반음식점,돈가마, 청주시 흥덕구 월명로236번길 63 (봉명동 (1층)), 043- 271-3388
1844,일반음식점,곱창고, 청주시 흥덕구 2순환로1167번길 27 (복대동 1층), 043- 271-4005
1845,일반음식점,피쉬앤그릴, 청주시 흥덕구 1순환로513번길 4 (봉명동 (1층)), 043- 271-4043
1846,일반음식점,별미손칼국수, 청주시 흥덕구 봉정로66번길 20 (봉명동 (1층)), 043- 271-4390
1847,일반음식점,무교동낙지전문점, 청주시 흥덕구 1순환로535번길 12 (봉명동 (1층)), 043- 271-4475
1848,일반음식점,보양촌, 청주시 흥덕구 1순환로 396-1 (신봉동), 043- 271-5369
1849,일반음식점,낙원불고기, 청주시 흥덕구 예체로167번길 27 (봉명동), 043- 271-5659
1850,일반음식점,청주본가운천직영점, 청주시 흥덕구 사운로 233 (운천동), 043- 271-6080
1851,일반음식점,봉명한우소머리국밥, 청주시 흥덕구 직지대로653번길 2 (봉명동), 043- 271-6404
1852,일반음식점,한가람, 청주시 흥덕구 신율로 168  1층 (복대동), 043- 271-6866
1853,일반음식점,스트라우스레스토랑, 청주시 흥덕구 내수동로 43 (복대동), 043- 271-7100
1854,일반음식점,우리식당, 청주시 흥덕구 봉정로65번길 13-1 (봉명동 (1층)), 043- 271-7984
1855,일반음식점,천안문.팬더.용이네.양푼냉면, 청주시 흥덕구 과상미로10번길 69 (봉명동), 043- 271-8100
1856,일반음식점,서울녹각삼계탕, 청주시 흥덕구 백봉로 204 (봉명동 1 2층), 043- 271-8503
1857,일반음식점,수정식당, 청주시 흥덕구 사직대로11번길 9 (복대동), 043- 271-9089
1858,일반음식점,아남식당, 청주시 흥덕구 1순환로549번길 69 (봉명동), 043- 271-9233
1859,일반음식점,궁돈, 청주시 흥덕구 덕암로114번길 50  1층 (봉명동), 043- 272-0334
1860,일반음식점,고향홍굴부추손칼국수, 청주시 흥덕구 직지대로581번길 122 (봉명동), 043- 272-0522
1861,일반음식점,코노미일식, 청주시 흥덕구 백봉로 213 (봉명동 (1층)), 043- 272-1092
1862,일반음식점,우림칼국수 송절점, 청주시 흥덕구 송절로 55  1층 (송절동), 043- 272-1177
1863,일반음식점,삼똥이네, 청주시 흥덕구 백봉로224번길 18 (봉명동 (1층)), 043- 272-1296
1864,일반음식점,뽕닭.T.G.V(떼제베), 청주시 흥덕구 사운로 244 (운천동), 043- 272-1991
1865,일반음식점,먹고또와, 청주시 흥덕구 흥덕로161번길 32 (운천동 (1층)), 043- 272-2004
1866,일반음식점,단골호프, 청주시 흥덕구 월명로34번길 3 (봉명동 (1층)), 043- 272-2266
1867,일반음식점,오래된음악레스토랑, 청주시 흥덕구 무심서로 681 (운천동), 043- 272-2275
1868,일반음식점,다성식당, 청주시 흥덕구 예체로179번길 4 (봉명동), 043- 272-2399
1869,일반음식점,우당한우, 청주시 흥덕구 진재로109번길 31  3  4층 (복대동), 043- 272-2723
1870,일반음식점,병천토종순대수육국밥, 청주시 흥덕구 운천로4번길 3  1층 (운천동), 043- 272-2881
1871,일반음식점,엄지수제돈까스, 청주시 흥덕구 1순환로 581  1층 일부호 (봉명동), 043- 272-3010
1872,일반음식점,김밥세상, 청주시 흥덕구 월명로 3 (복대동 (1층)), 043- 272-3026
1873,일반음식점,봉정꽃돼지, 청주시 흥덕구 월명로140번길 11 (봉명동), 043- 272-3080
1874,일반음식점,예향, 청주시 흥덕구 강내면 가로수로 550, 043- 272-3218
1875,일반음식점,칠성(삼원각  수향), 청주시 흥덕구 직지대로635번길 79 (봉명동 (1층)), 043- 272-3392
1876,일반음식점,시골식당, 청주시 흥덕구 천석로 73 (봉명동), 043- 272-3644
1877,일반음식점,지리산, 청주시 흥덕구 성봉로 299 (복대동), 043- 272-3685
1878,일반음식점,통큰찜닭· 탕· 야식, 청주시 흥덕구 과상미로 30 (봉명동 (1층)), 043- 272-4475
1879,일반음식점,북경반점·황금성, 청주시 흥덕구 직지대로620번길 37  1층 (봉명동), 043- 272-4690
1880,일반음식점,불꽃식당, 청주시 흥덕구 복대로158번길 15 (복대동), 043- 272-4844
1881,일반음식점,부흥식당, 청주시 흥덕구 흥덕로 163 (운천동), 043- 272-5292
1882,일반음식점,보성식당, 청주시 흥덕구 운천로21번길 8  2층 (운천동  (지면닿아있음)), 043- 272-5805
1883,일반음식점,고래불막회, 청주시 흥덕구 사운로262번길 48 (운천동 (1층)), 043- 272-6363
1884,일반음식점,멕시칸치킨호프봉명점, 청주시 흥덕구 직지대로639번길 28-1 (봉명동), 043- 272-6432
1885,일반음식점,화평순대, 청주시 흥덕구 증안로34번길 27-4  1층 (복대동), 043- 272-6857
1886,일반음식점,대구전봇대막창, 청주시 흥덕구 내수동로34번길 4 (복대동), 043- 272-7112
1887,일반음식점,갈스, 청주시 흥덕구 백봉로 219  1층 102호 (봉명동), 043- 272-7322
1888,일반음식점,쩡이네해장국, 청주시 흥덕구 내수동로 25  1층 (복대동), 043- 272-7555
1889,일반음식점,쌍쌍식당, 청주시 흥덕구 무심서로 771 (신봉동  16-4), 043- 272-7781
1890,일반음식점,먹거리촌실내포장마차, 청주시 흥덕구 직지대로635번길 82 (봉명동 외 1필지(1층)), 043- 272-7980
1891,일반음식점,번영순대, 청주시 흥덕구 직지대로639번길 92 (봉명동), 043- 272-8362
1892,일반음식점,한방삼계탕버섯식당, 청주시 흥덕구 직지대로635번길 89 (봉명동 (1층)), 043- 272-8884
1893,일반음식점,황금냄비, 청주시 흥덕구 내수동로 73 (복대동 (1층)), 043- 272-9007
1894,일반음식점,교촌치킨봉명1호점, 청주시 흥덕구 월명로178번길 55 (봉명동 (1층)), 043- 272-9252
1895,일반음식점,또또치킨, 청주시 흥덕구 옥산면 오송가락로 718, 043- 272-9255
1896,일반음식점,촌놈밥상, 청주시 흥덕구 백봉로 176-1 (봉명동  (1층)), 043- 272-9592
1897,일반음식점,우리만두, 청주시 흥덕구 예체로179번길 29 (봉명동  (1층)), 043- 272-9622
1898,일반음식점,오로지돈까스, 청주시 흥덕구 봉정로56번길 39 (봉명동 (1층)), 043- 272-9640
1899,일반음식점,맥주를부탁해, 청주시 흥덕구 과상미로9번길 102-22 (봉명동), 043- 272-9831
1900,일반음식점,양평해장국, 청주시 흥덕구 봉명동 2457번지 (1층) , 043- 272-9872
1901,일반음식점,유황오리촌, 청주시 흥덕구 무심서로 683 (운천동), 043- 273-0092
1902,일반음식점,회세꼬시, 청주시 흥덕구 과상미로9번길 10 (봉명동), 043- 273-0118
1903,일반음식점,다솜골, 청주시 흥덕구 직지대로 562 (봉명동 (1층)), 043- 273-0404
1904,일반음식점,교동칼국수, 청주시 흥덕구 성봉로 293-1 (복대동 (1층)), 043- 273-0412
1905,일반음식점,최고집실내포차, 청주시 흥덕구 봉명동 1619번지 (1층) , 043- 273-1163
1906,일반음식점,징기스칸치킨, 청주시 흥덕구 월명로 160 (봉명동 (1층)), 043- 273-2277
1907,일반음식점,김밥나라, 청주시 흥덕구 운천동 678번지 (1층) , 043- 273-2471
1908,일반음식점,나경한정식, 청주시 흥덕구 월명로 172 (봉명동 (1층  2층)), 043- 273-2900
1909,일반음식점,강릉심해두부마을, 청주시 흥덕구 예체로167번길 14 (봉명동), 043- 273-2975
1910,일반음식점,버블, 청주시 흥덕구 직지대로668번길 6 (봉명동 (1층)), 043- 273-3016
1911,일반음식점,금강식당, 청주시 흥덕구 사운로280번길 43 (운천동), 043- 273-3371
1912,일반음식점,토배기식당, 청주시 흥덕구 백봉로224번길 38 (봉명동 (1층)), 043- 273-3395
1913,일반음식점,황금생고기, 청주시 흥덕구 풍산로33번길 9 (가경동), 043- 273-3770
1914,일반음식점,청주역25시해장국, 청주시 흥덕구 서촌로 1 (서촌동 (1층)), 043- 273-3880
1915,일반음식점,짜글짜글, 청주시 흥덕구 운천동 676번지 형석A상가가동103호 , 043- 273-4008
1916,일반음식점,옛날시골손칼국수, 청주시 흥덕구 과상미로83번길 5-2 (봉명동), 043- 273-4506
1917,일반음식점,밀방아식당, 청주시 흥덕구 흥덕로162번길 11  1층 (운천동), 043- 273-4944
1918,일반음식점,다와울금치킨호프, 청주시 흥덕구 1순환로512번길 37 (봉명동), 043- 273-5228
1919,일반음식점,원할머니보쌈&박가부대찌개 청주운천점, 청주시 흥덕구 사운로 204 (운천동 (1층)), 043- 273-5389
1920,일반음식점,이모순대 , 청주시 흥덕구 흥덕로151번길 33-2 (운천동), 043- 273-5669
1921,일반음식점,순자네국밥, 청주시 흥덕구 사직대로5번길 10 (복대동 (1층)), 043- 273-5902
1922,일반음식점,자매식당 , 청주시 흥덕구 복대로 207 (복대동), 043- 273-5966
1923,일반음식점,투칸치킨호프, 청주시 흥덕구 직지대로653번길 98 (봉명동), 043- 273-6237
1924,일반음식점,송학식당, 청주시 흥덕구 천석로78번길 21 (봉명동), 043- 273-6601
1925,일반음식점,남도복집, 청주시 흥덕구 사운로187번길 2-11 (운천동), 043- 273-7156
1926,일반음식점,황궁, 청주시 흥덕구 월명로178번길 17 (봉명동 (1층)), 043- 273-7719
1927,일반음식점,치킨스타, 청주시 흥덕구 덕암로 45 (봉명동 (1층)), 043- 273-7789
1928,일반음식점,간이역, 청주시 흥덕구 성봉로 225 (복대동), 043- 273-8393
1929,일반음식점,청주역삼파볶음, 청주시 흥덕구 정봉동 33번지 2호 33-20 , 043- 273-8807
1930,일반음식점,엄복, 청주시 흥덕구 내수동로 24 (복대동), 043- 273-9209
1931,일반음식점,연탄구이, 청주시 흥덕구 봉명로 226 (봉명동 (1층)), 043- 273-9222
1932,일반음식점,쉐인, 청주시 흥덕구 과상미로 46 (봉명동), 043- 274-0202
1933,일반음식점,한국직지꼴, 청주시 흥덕구 흥덕로 92 (운천동), 043- 274-0443
1934,일반음식점,가섬오섬포차, 청주시 흥덕구 봉정로65번길 13-2 (봉명동), 043- 274-0730
1935,일반음식점,비키(VIKI), 청주시 흥덕구 월명로 38 (봉명동 (1층)), 043- 274-1116
1936,일반음식점,산수정쌈밥, 청주시 흥덕구 성봉로 243 (복대동), 043- 274-1598
1937,일반음식점,일미순두부, 청주시 흥덕구 1순환로548번길 10 (봉명동), 043- 274-1833
1938,일반음식점,태성관, 청주시 흥덕구 직지대로668번길 5 (봉명동 (1층)), 043- 274-1837
1939,일반음식점,돼지먹고오리발, 청주시 흥덕구 비하로42번길 3  1층 (비하동), 043- 274-1871
1940,일반음식점,금은복집, 청주시 흥덕구 사운로 223 (운천동  789), 043- 274-2557
1941,일반음식점,슬램덩크 , 청주시 흥덕구 1순환로512번길 27 (봉명동), 043- 274-3032
1942,일반음식점,서울생고기마을, 청주시 흥덕구 내수동로 17 (복대동), 043- 274-3216
1943,일반음식점,청주닭발치킨호프, 청주시 흥덕구 봉명로 150 (봉명동), 043- 274-3323
1944,일반음식점,농산자연죽식당, 청주시 흥덕구 백봉로 254 (봉명동), 043- 274-5007
1945,일반음식점,오진불고기, 청주시 흥덕구 월명로5번길 66 (복대동), 043- 274-5486
1946,일반음식점,Sunny돈까스, 청주시 흥덕구 1순환로512번길 21-3 (봉명동 (1층)), 043- 274-5525
1947,일반음식점,연예인, 청주시 흥덕구 흥덕로151번길 36 (운천동), 043- 274-5733
1948,일반음식점,함가네해장국, 청주시 흥덕구 내수동로 13 (복대동), 043- 274-5759
1949,일반음식점,간이역, 청주시 흥덕구 봉명로 173 (봉명동), 043- 274-6425
1950,일반음식점,신사동염소탕, 청주시 흥덕구 직지대로582번길 15 (봉명동 (1층)), 043- 274-6828
1951,일반음식점,전설의감자탕, 청주시 흥덕구 사직대로 19  1층 (복대동), 043- 274-7105
1952,일반음식점,간이역, 청주시 흥덕구 월명로 152 (봉명동), 043- 274-7765
1953,일반음식점,복사장 명성칼국수, 청주시 흥덕구 사운로 330 (신봉동 외 3필지(1층)), 043- 274-8825
1954,일반음식점,방방곡곡, 청주시 흥덕구 사운로 330 (신봉동), 043- 274-9521
1955,일반음식점,비비큐(복대점), 청주시 흥덕구 신율로90번길 20 (복대동 (1층)), 043- 274-9966
1956,일반음식점,투다리운천점, 청주시 흥덕구 사운로 243 (운천동), 043- 274-9982
1957,일반음식점,지코바, 청주시 흥덕구 과상미로83번길 24 (봉명동 (1층)), 043- 275-0085
1958,일반음식점,궁중석갈비 갈비탕, 청주시 흥덕구 월명로 188 (봉명동 (지상1층)), 043- 275-0153
1959,일반음식점,신불닭치킨, 청주시 흥덕구 강내면 태성탑연로 448-50, 043- 275-0205
1960,일반음식점,맛봉뼈다귀해장국봉명점, 청주시 흥덕구 백봉로267번길 6-1 (봉명동 (1층)), 043- 275-0707
